Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,Temperatur,
2025-12-09,14:17:03.352855,1765286223.352855,s,172.891142,s,71.0,°C
2025-12-09,14:17:03.602247,1765286223.602247,s,173.140534,s,71.0,°C
2025-12-09,14:17:03.853366,1765286223.853366,s,173.391653,s,71.0,°C
2025-12-09,14:17:04.102486,1765286224.102486,s,173.640773,s,71.0,°C
2025-12-09,14:17:04.353624,1765286224.353624,s,173.891911,s,71.0,°C
2025-12-09,14:17:04.602804,1765286224.602804,s,174.141091,s,71.0,°C
2025-12-09,14:17:04.853985,1765286224.853985,s,174.392272,s,71.0,°C
2025-12-09,14:17:05.103124,1765286225.103124,s,174.641411,s,71.0,°C
2025-12-09,14:17:05.354439,1765286225.354439,s,174.892726,s,71.0,°C
2025-12-09,14:17:05.603478,1765286225.603478,s,175.141765,s,71.0,°C
2025-12-09,14:17:05.854941,1765286225.854941,s,175.393228,s,71.0,°C
2025-12-09,14:17:06.104089,1765286226.104089,s,175.642376,s,71.0,°C
2025-12-09,14:17:06.355467,1765286226.355467,s,175.893754,s,71.0,°C
2025-12-09,14:17:06.604561,1765286226.604561,s,176.142848,s,71.0,°C
2025-12-09,14:17:06.855933,1765286226.855933,s,176.39422,s,71.0,°C
2025-12-09,14:17:07.105041,1765286227.105041,s,176.643328,s,71.0,°C
2025-12-09,14:17:07.356206,1765286227.356206,s,176.894493,s,71.0,°C
2025-12-09,14:17:07.605531,1765286227.605531,s,177.143818,s,71.0,°C
2025-12-09,14:17:07.856649,1765286227.856649,s,177.394936,s,71.0,°C
2025-12-09,14:17:08.106047,1765286228.106047,s,177.644334,s,71.0,°C
2025-12-09,14:17:08.356879,1765286228.356879,s,177.895166,s,71.0,°C
2025-12-09,14:17:08.606402,1765286228.606402,s,178.144689,s,71.0,°C
2025-12-09,14:17:08.857352,1765286228.857352,s,178.395639,s,71.0,°C
2025-12-09,14:17:09.106877,1765286229.106877,s,178.645164,s,71.0,°C
2025-12-09,14:17:09.357585,1765286229.357585,s,178.895872,s,71.0,°C
2025-12-09,14:17:09.607115,1765286229.607115,s,179.145402,s,71.0,°C
2025-12-09,14:17:09.858055,1765286229.858055,s,179.396342,s,71.0,°C
2025-12-09,14:17:10.107375,1765286230.107375,s,179.645662,s,71.0,°C
2025-12-09,14:17:10.358367,1765286230.358367,s,179.896654,s,71.0,°C
2025-12-09,14:17:10.607613,1765286230.607613,s,180.1459,s,71.0,°C
2025-12-09,14:17:10.858863,1765286230.858863,s,180.39715,s,71.0,°C
2025-12-09,14:17:11.108121,1765286231.108121,s,180.646408,s,71.0,°C
2025-12-09,14:17:11.359363,1765286231.359363,s,180.89765,s,71.0,°C
2025-12-09,14:17:11.608555,1765286231.608555,s,181.146842,s,71.0,°C
2025-12-09,14:17:11.859919,1765286231.859919,s,181.398206,s,71.0,°C
2025-12-09,14:17:12.109039,1765286232.109039,s,181.647326,s,71.0,°C
2025-12-09,14:17:12.360327,1765286232.360327,s,181.898614,s,71.0,°C
2025-12-09,14:17:12.609527,1765286232.609527,s,182.147814,s,71.0,°C
2025-12-09,14:17:12.860571,1765286232.860571,s,182.398858,s,71.0,°C
2025-12-09,14:17:13.109974,1765286233.109974,s,182.648261,s,71.0,°C
2025-12-09,14:17:13.360846,1765286233.360846,s,182.899133,s,71.0,°C
2025-12-09,14:17:13.610448,1765286233.610448,s,183.148735,s,71.0,°C
2025-12-09,14:17:13.861315,1765286233.861315,s,183.399602,s,71.0,°C
2025-12-09,14:17:14.110877,1765286234.110877,s,183.649164,s,71.0,°C
2025-12-09,14:17:14.361807,1765286234.361807,s,183.900094,s,71.0,°C
2025-12-09,14:17:14.611332,1765286234.611332,s,184.149619,s,71.0,°C
2025-12-09,14:17:14.862374,1765286234.862374,s,184.400661,s,71.0,°C
2025-12-09,14:17:15.111552,1765286235.111552,s,184.649839,s,71.0,°C
2025-12-09,14:17:15.362844,1765286235.362844,s,184.901131,s,71.0,°C
2025-12-09,14:17:15.612012,1765286235.612012,s,185.150299,s,71.0,°C
2025-12-09,14:17:15.863346,1765286235.863346,s,185.401633,s,71.0,°C
2025-12-09,14:17:16.112424,1765286236.112424,s,185.650711,s,71.0,°C
2025-12-09,14:17:16.363883,1765286236.363883,s,185.90217,s,71.0,°C
2025-12-09,14:17:16.612868,1765286236.612868,s,186.151155,s,71.0,°C
2025-12-09,14:17:16.864323,1765286236.864323,s,186.40261,s,71.0,°C
2025-12-09,14:17:17.113301,1765286237.113301,s,186.651588,s,71.0,°C
2025-12-09,14:17:17.364796,1765286237.364796,s,186.903083,s,71.0,°C
2025-12-09,14:17:17.613749,1765286237.613749,s,187.152036,s,71.0,°C
2025-12-09,14:17:17.865258,1765286237.865258,s,187.403545,s,71.0,°C
2025-12-09,14:17:18.114083,1765286238.114083,s,187.65237,s,71.0,°C
2025-12-09,14:17:18.365705,1765286238.365705,s,187.903992,s,71.0,°C
2025-12-09,14:17:18.614544,1765286238.614544,s,188.152831,s,71.0,°C
2025-12-09,14:17:18.866194,1765286238.866194,s,188.404481,s,71.0,°C
2025-12-09,14:17:19.114870,1765286239.11487,s,188.653157,s,71.0,°C
2025-12-09,14:17:19.366675,1765286239.366675,s,188.904962,s,71.0,°C
2025-12-09,14:17:19.615206,1765286239.615206,s,189.153493,s,71.0,°C
2025-12-09,14:17:19.867168,1765286239.867168,s,189.405455,s,71.0,°C
2025-12-09,14:17:20.115468,1765286240.115468,s,189.653755,s,71.0,°C
2025-12-09,14:17:20.367641,1765286240.367641,s,189.905928,s,71.0,°C
2025-12-09,14:17:20.615670,1765286240.61567,s,190.153957,s,71.0,°C
2025-12-09,14:17:20.868158,1765286240.868158,s,190.406445,s,71.0,°C
2025-12-09,14:17:21.116000,1765286241.116,s,190.654287,s,71.0,°C
2025-12-09,14:17:21.368672,1765286241.368672,s,190.906959,s,71.0,°C
2025-12-09,14:17:21.616345,1765286241.616345,s,191.154632,s,71.0,°C
2025-12-09,14:17:21.869160,1765286241.86916,s,191.407447,s,71.0,°C
2025-12-09,14:17:22.116763,1765286242.116763,s,191.65505,s,71.0,°C
2025-12-09,14:17:22.369627,1765286242.369627,s,191.907914,s,71.0,°C
2025-12-09,14:17:22.617304,1765286242.617304,s,192.155591,s,71.0,°C
2025-12-09,14:17:22.870025,1765286242.870025,s,192.408312,s,71.0,°C
2025-12-09,14:17:23.117842,1765286243.117842,s,192.656129,s,71.0,°C
2025-12-09,14:17:23.370362,1765286243.370362,s,192.908649,s,71.0,°C
2025-12-09,14:17:23.618312,1765286243.618312,s,193.156599,s,71.0,°C
2025-12-09,14:17:23.870583,1765286243.870583,s,193.40887,s,71.0,°C
2025-12-09,14:17:24.118584,1765286244.118584,s,193.656871,s,71.0,°C
2025-12-09,14:17:24.370805,1765286244.370805,s,193.909092,s,71.0,°C
2025-12-09,14:17:24.618976,1765286244.618976,s,194.157263,s,71.0,°C
2025-12-09,14:17:24.871036,1765286244.871036,s,194.409323,s,71.0,°C
2025-12-09,14:17:25.119379,1765286245.119379,s,194.657666,s,71.0,°C
2025-12-09,14:17:25.371459,1765286245.371459,s,194.909746,s,71.0,°C
2025-12-09,14:17:25.619625,1765286245.619625,s,195.157912,s,71.0,°C
2025-12-09,14:17:25.871785,1765286245.871785,s,195.410072,s,71.0,°C
2025-12-09,14:17:26.120122,1765286246.120122,s,195.658409,s,71.0,°C
2025-12-09,14:17:26.372230,1765286246.37223,s,195.910517,s,71.0,°C
2025-12-09,14:17:26.620453,1765286246.620453,s,196.15874,s,71.0,°C
2025-12-09,14:17:26.872560,1765286246.87256,s,196.410847,s,71.0,°C
2025-12-09,14:17:27.120912,1765286247.120912,s,196.659199,s,71.0,°C
2025-12-09,14:17:27.372813,1765286247.372813,s,196.9111,s,71.0,°C
2025-12-09,14:17:27.621339,1765286247.621339,s,197.159626,s,71.0,°C
2025-12-09,14:17:27.873080,1765286247.87308,s,197.411367,s,71.0,°C
2025-12-09,14:17:28.121791,1765286248.121791,s,197.660078,s,71.0,°C
2025-12-09,14:17:28.373359,1765286248.373359,s,197.911646,s,71.0,°C
2025-12-09,14:17:28.622298,1765286248.622298,s,198.160585,s,71.0,°C
2025-12-09,14:17:28.873658,1765286248.873658,s,198.411945,s,71.0,°C
2025-12-09,14:17:29.122547,1765286249.122547,s,198.660834,s,71.0,°C
2025-12-09,14:17:29.374019,1765286249.374019,s,198.912306,s,71.0,°C
2025-12-09,14:17:29.623007,1765286249.623007,s,199.161294,s,71.0,°C
2025-12-09,14:17:29.874610,1765286249.87461,s,199.412897,s,71.0,°C
2025-12-09,14:17:30.123467,1765286250.123467,s,199.661754,s,71.0,°C
2025-12-09,14:17:30.375142,1765286250.375142,s,199.913429,s,71.0,°C
2025-12-09,14:17:30.623790,1765286250.62379,s,200.162077,s,71.0,°C
2025-12-09,14:17:30.875791,1765286250.875791,s,200.414078,s,71.0,°C
2025-12-09,14:17:31.124241,1765286251.124241,s,200.662528,s,71.0,°C
2025-12-09,14:17:31.376225,1765286251.376225,s,200.914512,s,71.0,°C
2025-12-09,14:17:31.624506,1765286251.624506,s,201.162793,s,71.0,°C
2025-12-09,14:17:31.876754,1765286251.876754,s,201.415041,s,71.0,°C
2025-12-09,14:17:32.124824,1765286252.124824,s,201.663111,s,70.0,°C
2025-12-09,14:17:32.377235,1765286252.377235,s,201.915522,s,70.0,°C
2025-12-09,14:17:32.625154,1765286252.625154,s,202.163441,s,70.0,°C
2025-12-09,14:17:32.877817,1765286252.877817,s,202.416104,s,70.0,°C
2025-12-09,14:17:33.125395,1765286253.125395,s,202.663682,s,70.0,°C
2025-12-09,14:17:33.378331,1765286253.378331,s,202.916618,s,71.0,°C
2025-12-09,14:17:33.625626,1765286253.625626,s,203.163913,s,71.0,°C
2025-12-09,14:17:33.878758,1765286253.878758,s,203.417045,s,71.0,°C
2025-12-09,14:17:34.125934,1765286254.125934,s,203.664221,s,71.0,°C
2025-12-09,14:17:34.379171,1765286254.379171,s,203.917458,s,71.0,°C
2025-12-09,14:17:34.626181,1765286254.626181,s,204.164468,s,71.0,°C
2025-12-09,14:17:34.879652,1765286254.879652,s,204.417939,s,71.0,°C
2025-12-09,14:17:35.126555,1765286255.126555,s,204.664842,s,71.0,°C
2025-12-09,14:17:35.380229,1765286255.380229,s,204.918516,s,71.0,°C
2025-12-09,14:17:35.626948,1765286255.626948,s,205.165235,s,71.0,°C
2025-12-09,14:17:35.880740,1765286255.88074,s,205.419027,s,71.0,°C
2025-12-09,14:17:36.127308,1765286256.127308,s,205.665595,s,71.0,°C
2025-12-09,14:17:36.381224,1765286256.381224,s,205.919511,s,71.0,°C
2025-12-09,14:17:36.627517,1765286256.627517,s,206.165804,s,71.0,°C
2025-12-09,14:17:36.881624,1765286256.881624,s,206.419911,s,71.0,°C
2025-12-09,14:17:37.128117,1765286257.128117,s,206.666404,s,71.0,°C
2025-12-09,14:17:37.381994,1765286257.381994,s,206.920281,s,71.0,°C
2025-12-09,14:17:37.628641,1765286257.628641,s,207.166928,s,71.0,°C
2025-12-09,14:17:37.882231,1765286257.882231,s,207.420518,s,71.0,°C
2025-12-09,14:17:38.129049,1765286258.129049,s,207.667336,s,71.0,°C
2025-12-09,14:17:38.382484,1765286258.382484,s,207.920771,s,71.0,°C
2025-12-09,14:17:38.629564,1765286258.629564,s,208.167851,s,71.0,°C
2025-12-09,14:17:38.882939,1765286258.882939,s,208.421226,s,71.0,°C
2025-12-09,14:17:39.129996,1765286259.129996,s,208.668283,s,71.0,°C
2025-12-09,14:17:39.383421,1765286259.383421,s,208.921708,s,71.0,°C
2025-12-09,14:17:39.630452,1765286259.630452,s,209.168739,s,71.0,°C
2025-12-09,14:17:39.883749,1765286259.883749,s,209.422036,s,71.0,°C
2025-12-09,14:17:40.130811,1765286260.130811,s,209.669098,s,71.0,°C
2025-12-09,14:17:40.384240,1765286260.38424,s,209.922527,s,71.0,°C
2025-12-09,14:17:40.631256,1765286260.631256,s,210.169543,s,71.0,°C
2025-12-09,14:17:40.884584,1765286260.884584,s,210.422871,s,71.0,°C
2025-12-09,14:17:41.131496,1765286261.131496,s,210.669783,s,71.0,°C
2025-12-09,14:17:41.384937,1765286261.384937,s,210.923224,s,71.0,°C
2025-12-09,14:17:41.631946,1765286261.631946,s,211.170233,s,71.0,°C
2025-12-09,14:17:41.885344,1765286261.885344,s,211.423631,s,71.0,°C
2025-12-09,14:17:42.132314,1765286262.132314,s,211.670601,s,71.0,°C
2025-12-09,14:17:42.385559,1765286262.385559,s,211.923846,s,71.0,°C
2025-12-09,14:17:42.632716,1765286262.632716,s,212.171003,s,71.0,°C
2025-12-09,14:17:42.885993,1765286262.885993,s,212.42428,s,71.0,°C
2025-12-09,14:17:43.133172,1765286263.133172,s,212.671459,s,71.0,°C
2025-12-09,14:17:43.386582,1765286263.386582,s,212.924869,s,71.0,°C
2025-12-09,14:17:43.633524,1765286263.633524,s,213.171811,s,71.0,°C
2025-12-09,14:17:43.887149,1765286263.887149,s,213.425436,s,71.0,°C
2025-12-09,14:17:44.134066,1765286264.134066,s,213.672353,s,71.0,°C
2025-12-09,14:17:44.387706,1765286264.387706,s,213.925993,s,71.0,°C
2025-12-09,14:17:44.634590,1765286264.63459,s,214.172877,s,71.0,°C
2025-12-09,14:17:44.888045,1765286264.888045,s,214.426332,s,71.0,°C
2025-12-09,14:17:45.135056,1765286265.135056,s,214.673343,s,71.0,°C
2025-12-09,14:17:45.388448,1765286265.388448,s,214.926735,s,71.0,°C
2025-12-09,14:17:45.635400,1765286265.6354,s,215.173687,s,71.0,°C
2025-12-09,14:17:45.888969,1765286265.888969,s,215.427256,s,71.0,°C
2025-12-09,14:17:46.135652,1765286266.135652,s,215.673939,s,71.0,°C
2025-12-09,14:17:46.389445,1765286266.389445,s,215.927732,s,71.0,°C
2025-12-09,14:17:46.636075,1765286266.636075,s,216.174362,s,71.0,°C
2025-12-09,14:17:46.889930,1765286266.88993,s,216.428217,s,71.0,°C
2025-12-09,14:17:47.136403,1765286267.136403,s,216.67469,s,71.0,°C
2025-12-09,14:17:47.390444,1765286267.390444,s,216.928731,s,71.0,°C
2025-12-09,14:17:47.636661,1765286267.636661,s,217.174948,s,71.0,°C
2025-12-09,14:17:47.890885,1765286267.890885,s,217.429172,s,71.0,°C
2025-12-09,14:17:48.136999,1765286268.136999,s,217.675286,s,71.0,°C
2025-12-09,14:17:48.391401,1765286268.391401,s,217.929688,s,71.0,°C
2025-12-09,14:17:48.637336,1765286268.637336,s,218.175623,s,71.0,°C
2025-12-09,14:17:48.891916,1765286268.891916,s,218.430203,s,71.0,°C
2025-12-09,14:17:49.137548,1765286269.137548,s,218.675835,s,71.0,°C
2025-12-09,14:17:49.392459,1765286269.392459,s,218.930746,s,71.0,°C
2025-12-09,14:17:49.637909,1765286269.637909,s,219.176196,s,71.0,°C
2025-12-09,14:17:49.892947,1765286269.892947,s,219.431234,s,71.0,°C
2025-12-09,14:17:50.138396,1765286270.138396,s,219.676683,s,71.0,°C
2025-12-09,14:17:50.393417,1765286270.393417,s,219.931704,s,71.0,°C
2025-12-09,14:17:50.638840,1765286270.63884,s,220.177127,s,71.0,°C
2025-12-09,14:17:50.893919,1765286270.893919,s,220.432206,s,71.0,°C
2025-12-09,14:17:51.139276,1765286271.139276,s,220.677563,s,71.0,°C
2025-12-09,14:17:51.394254,1765286271.394254,s,220.932541,s,71.0,°C
2025-12-09,14:17:51.639723,1765286271.639723,s,221.17801,s,71.0,°C
2025-12-09,14:17:51.894613,1765286271.894613,s,221.4329,s,71.0,°C
2025-12-09,14:17:52.140207,1765286272.140207,s,221.678494,s,71.0,°C
2025-12-09,14:17:52.394960,1765286272.39496,s,221.933247,s,71.0,°C
2025-12-09,14:17:52.640567,1765286272.640567,s,222.178854,s,71.0,°C
2025-12-09,14:17:52.895321,1765286272.895321,s,222.433608,s,71.0,°C
2025-12-09,14:17:53.141079,1765286273.141079,s,222.679366,s,71.0,°C
2025-12-09,14:17:53.395702,1765286273.395702,s,222.933989,s,71.0,°C
2025-12-09,14:17:53.641602,1765286273.641602,s,223.179889,s,71.0,°C
2025-12-09,14:17:53.895975,1765286273.895975,s,223.434262,s,71.0,°C
2025-12-09,14:17:54.142193,1765286274.142193,s,223.68048,s,71.0,°C
2025-12-09,14:17:54.400051,1765286274.400051,s,223.938338,s,71.0,°C
2025-12-09,14:17:54.642763,1765286274.642763,s,224.18105,s,71.0,°C
2025-12-09,14:17:54.900385,1765286274.900385,s,224.438672,s,71.0,°C
2025-12-09,14:17:55.143282,1765286275.143282,s,224.681569,s,71.0,°C
2025-12-09,14:17:55.400621,1765286275.400621,s,224.938908,s,71.0,°C
2025-12-09,14:17:55.643816,1765286275.643816,s,225.182103,s,71.0,°C
2025-12-09,14:17:55.900972,1765286275.900972,s,225.439259,s,71.0,°C
2025-12-09,14:17:56.144321,1765286276.144321,s,225.682608,s,71.0,°C
2025-12-09,14:17:56.401220,1765286276.40122,s,225.939507,s,71.0,°C
2025-12-09,14:17:56.644877,1765286276.644877,s,226.183164,s,71.0,°C
2025-12-09,14:17:56.901498,1765286276.901498,s,226.439785,s,71.0,°C
2025-12-09,14:17:57.145372,1765286277.145372,s,226.683659,s,71.0,°C
2025-12-09,14:17:57.401768,1765286277.401768,s,226.940055,s,71.0,°C
2025-12-09,14:17:57.645818,1765286277.645818,s,227.184105,s,71.0,°C
2025-12-09,14:17:57.901970,1765286277.90197,s,227.440257,s,71.0,°C
2025-12-09,14:17:58.146135,1765286278.146135,s,227.684422,s,71.0,°C
2025-12-09,14:17:58.402270,1765286278.40227,s,227.940557,s,71.0,°C
2025-12-09,14:17:58.646418,1765286278.646418,s,228.184705,s,71.0,°C
2025-12-09,14:17:58.902838,1765286278.902838,s,228.441125,s,71.0,°C
2025-12-09,14:17:59.146909,1765286279.146909,s,228.685196,s,71.0,°C
2025-12-09,14:17:59.403304,1765286279.403304,s,228.941591,s,71.0,°C
2025-12-09,14:17:59.647388,1765286279.647388,s,229.185675,s,71.0,°C
2025-12-09,14:17:59.903779,1765286279.903779,s,229.442066,s,71.0,°C
2025-12-09,14:18:00.147856,1765286280.147856,s,229.686143,s,71.0,°C
2025-12-09,14:18:00.404263,1765286280.404263,s,229.94255,s,71.0,°C
2025-12-09,14:18:00.648323,1765286280.648323,s,230.18661,s,71.0,°C
2025-12-09,14:18:00.904535,1765286280.904535,s,230.442822,s,71.0,°C
2025-12-09,14:18:01.148544,1765286281.148544,s,230.686831,s,70.0,°C
2025-12-09,14:18:01.405029,1765286281.405029,s,230.943316,s,70.0,°C
2025-12-09,14:18:01.649030,1765286281.64903,s,231.187317,s,71.0,°C
2025-12-09,14:18:01.905518,1765286281.905518,s,231.443805,s,71.0,°C
2025-12-09,14:18:02.149462,1765286282.149462,s,231.687749,s,71.0,°C
2025-12-09,14:18:02.406006,1765286282.406006,s,231.944293,s,71.0,°C
2025-12-09,14:18:02.649913,1765286282.649913,s,232.1882,s,71.0,°C
2025-12-09,14:18:02.906478,1765286282.906478,s,232.444765,s,71.0,°C
2025-12-09,14:18:03.150245,1765286283.150245,s,232.688532,s,71.0,°C
2025-12-09,14:18:03.406870,1765286283.40687,s,232.945157,s,71.0,°C
2025-12-09,14:18:03.650709,1765286283.650709,s,233.188996,s,71.0,°C
2025-12-09,14:18:03.907390,1765286283.90739,s,233.445677,s,71.0,°C
2025-12-09,14:18:04.151028,1765286284.151028,s,233.689315,s,71.0,°C
2025-12-09,14:18:04.407843,1765286284.407843,s,233.94613,s,71.0,°C
2025-12-09,14:18:04.651293,1765286284.651293,s,234.18958,s,71.0,°C
2025-12-09,14:18:04.908302,1765286284.908302,s,234.446589,s,71.0,°C
2025-12-09,14:18:05.151743,1765286285.151743,s,234.69003,s,71.0,°C
2025-12-09,14:18:05.408510,1765286285.40851,s,234.946797,s,71.0,°C
2025-12-09,14:18:05.652240,1765286285.65224,s,235.190527,s,71.0,°C
2025-12-09,14:18:05.909026,1765286285.909026,s,235.447313,s,71.0,°C
2025-12-09,14:18:06.152822,1765286286.152822,s,235.691109,s,71.0,°C
2025-12-09,14:18:06.409508,1765286286.409508,s,235.947795,s,71.0,°C
2025-12-09,14:18:06.653338,1765286286.653338,s,236.191625,s,71.0,°C
2025-12-09,14:18:06.909887,1765286286.909887,s,236.448174,s,71.0,°C
2025-12-09,14:18:07.153580,1765286287.15358,s,236.691867,s,71.0,°C
2025-12-09,14:18:07.410208,1765286287.410208,s,236.948495,s,71.0,°C
2025-12-09,14:18:07.653944,1765286287.653944,s,237.192231,s,71.0,°C
2025-12-09,14:18:07.910641,1765286287.910641,s,237.448928,s,71.0,°C
2025-12-09,14:18:08.154476,1765286288.154476,s,237.692763,s,71.0,°C
2025-12-09,14:18:08.410961,1765286288.410961,s,237.949248,s,71.0,°C
2025-12-09,14:18:08.654940,1765286288.65494,s,238.193227,s,71.0,°C
2025-12-09,14:18:08.911324,1765286288.911324,s,238.449611,s,71.0,°C
2025-12-09,14:18:09.155380,1765286289.15538,s,238.693667,s,71.0,°C
2025-12-09,14:18:09.411549,1765286289.411549,s,238.949836,s,71.0,°C
2025-12-09,14:18:09.655613,1765286289.655613,s,239.1939,s,71.0,°C
2025-12-09,14:18:09.911877,1765286289.911877,s,239.450164,s,71.0,°C
2025-12-09,14:18:10.156079,1765286290.156079,s,239.694366,s,71.0,°C
2025-12-09,14:18:10.412206,1765286290.412206,s,239.950493,s,71.0,°C
2025-12-09,14:18:10.656570,1765286290.65657,s,240.194857,s,71.0,°C
2025-12-09,14:18:10.912462,1765286290.912462,s,240.450749,s,71.0,°C
2025-12-09,14:18:11.157111,1765286291.157111,s,240.695398,s,71.0,°C
2025-12-09,14:18:11.412779,1765286291.412779,s,240.951066,s,71.0,°C
2025-12-09,14:18:11.657441,1765286291.657441,s,241.195728,s,71.0,°C
2025-12-09,14:18:11.913110,1765286291.91311,s,241.451397,s,71.0,°C
2025-12-09,14:18:12.157927,1765286292.157927,s,241.696214,s,71.0,°C
2025-12-09,14:18:12.413408,1765286292.413408,s,241.951695,s,71.0,°C
2025-12-09,14:18:12.658378,1765286292.658378,s,242.196665,s,71.0,°C
2025-12-09,14:18:12.913675,1765286292.913675,s,242.451962,s,71.0,°C
2025-12-09,14:18:13.158826,1765286293.158826,s,242.697113,s,71.0,°C
2025-12-09,14:18:13.414068,1765286293.414068,s,242.952355,s,71.0,°C
2025-12-09,14:18:13.659162,1765286293.659162,s,243.197449,s,71.0,°C
2025-12-09,14:18:13.914536,1765286293.914536,s,243.452823,s,71.0,°C
2025-12-09,14:18:14.159616,1765286294.159616,s,243.697903,s,71.0,°C
2025-12-09,14:18:14.414956,1765286294.414956,s,243.953243,s,71.0,°C
2025-12-09,14:18:14.659988,1765286294.659988,s,244.198275,s,71.0,°C
2025-12-09,14:18:14.915526,1765286294.915526,s,244.453813,s,71.0,°C
2025-12-09,14:18:15.160334,1765286295.160334,s,244.698621,s,71.0,°C
2025-12-09,14:18:15.415881,1765286295.415881,s,244.954168,s,71.0,°C
2025-12-09,14:18:15.660807,1765286295.660807,s,245.199094,s,71.0,°C
2025-12-09,14:18:15.916404,1765286295.916404,s,245.454691,s,71.0,°C
2025-12-09,14:18:16.161146,1765286296.161146,s,245.699433,s,71.0,°C
2025-12-09,14:18:16.416958,1765286296.416958,s,245.955245,s,71.0,°C
2025-12-09,14:18:16.661400,1765286296.6614,s,246.199687,s,71.0,°C
2025-12-09,14:18:16.917433,1765286296.917433,s,246.45572,s,71.0,°C
2025-12-09,14:18:17.161654,1765286297.161654,s,246.699941,s,71.0,°C
2025-12-09,14:18:17.417908,1765286297.417908,s,246.956195,s,71.0,°C
2025-12-09,14:18:17.661995,1765286297.661995,s,247.200282,s,71.0,°C
2025-12-09,14:18:17.918322,1765286297.918322,s,247.456609,s,71.0,°C
2025-12-09,14:18:18.162338,1765286298.162338,s,247.700625,s,71.0,°C
2025-12-09,14:18:18.418717,1765286298.418717,s,247.957004,s,71.0,°C
2025-12-09,14:18:18.662551,1765286298.662551,s,248.200838,s,71.0,°C
2025-12-09,14:18:18.919090,1765286298.91909,s,248.457377,s,71.0,°C
2025-12-09,14:18:19.163016,1765286299.163016,s,248.701303,s,71.0,°C
2025-12-09,14:18:19.419609,1765286299.419609,s,248.957896,s,71.0,°C
2025-12-09,14:18:19.663431,1765286299.663431,s,249.201718,s,71.0,°C
2025-12-09,14:18:19.920140,1765286299.92014,s,249.458427,s,71.0,°C
2025-12-09,14:18:20.163952,1765286300.163952,s,249.702239,s,71.0,°C
2025-12-09,14:18:20.420683,1765286300.420683,s,249.95897,s,71.0,°C
2025-12-09,14:18:20.664441,1765286300.664441,s,250.202728,s,71.0,°C
2025-12-09,14:18:20.921224,1765286300.921224,s,250.459511,s,71.0,°C
2025-12-09,14:18:21.164715,1765286301.164715,s,250.703002,s,71.0,°C
2025-12-09,14:18:21.421597,1765286301.421597,s,250.959884,s,71.0,°C
2025-12-09,14:18:21.665206,1765286301.665206,s,251.203493,s,71.0,°C
2025-12-09,14:18:21.922062,1765286301.922062,s,251.460349,s,71.0,°C
2025-12-09,14:18:22.165480,1765286302.16548,s,251.703767,s,71.0,°C
2025-12-09,14:18:22.422393,1765286302.422393,s,251.96068,s,71.0,°C
2025-12-09,14:18:22.665957,1765286302.665957,s,252.204244,s,70.0,°C
2025-12-09,14:18:22.922827,1765286302.922827,s,252.461114,s,70.0,°C
2025-12-09,14:18:23.166459,1765286303.166459,s,252.704746,s,70.0,°C
2025-12-09,14:18:23.423253,1765286303.423253,s,252.96154,s,70.0,°C
2025-12-09,14:18:23.666939,1765286303.666939,s,253.205226,s,71.0,°C
2025-12-09,14:18:23.923512,1765286303.923512,s,253.461799,s,71.0,°C
2025-12-09,14:18:24.167355,1765286304.167355,s,253.705642,s,71.0,°C
2025-12-09,14:18:24.423841,1765286304.423841,s,253.962128,s,71.0,°C
2025-12-09,14:18:24.667828,1765286304.667828,s,254.206115,s,71.0,°C
2025-12-09,14:18:24.924257,1765286304.924257,s,254.462544,s,71.0,°C
2025-12-09,14:18:25.168346,1765286305.168346,s,254.706633,s,71.0,°C
2025-12-09,14:18:25.424698,1765286305.424698,s,254.962985,s,71.0,°C
2025-12-09,14:18:25.668830,1765286305.66883,s,255.207117,s,71.0,°C
2025-12-09,14:18:25.925001,1765286305.925001,s,255.463288,s,71.0,°C
2025-12-09,14:18:26.169316,1765286306.169316,s,255.707603,s,71.0,°C
2025-12-09,14:18:26.425315,1765286306.425315,s,255.963602,s,71.0,°C
2025-12-09,14:18:26.669733,1765286306.669733,s,256.20802,s,71.0,°C
2025-12-09,14:18:26.925566,1765286306.925566,s,256.463853,s,71.0,°C
2025-12-09,14:18:27.170166,1765286307.170166,s,256.708453,s,71.0,°C
2025-12-09,14:18:27.425907,1765286307.425907,s,256.964194,s,71.0,°C
2025-12-09,14:18:27.670651,1765286307.670651,s,257.208938,s,71.0,°C
2025-12-09,14:18:27.926199,1765286307.926199,s,257.464486,s,71.0,°C
2025-12-09,14:18:28.171018,1765286308.171018,s,257.709305,s,71.0,°C
2025-12-09,14:18:28.426707,1765286308.426707,s,257.964994,s,71.0,°C
2025-12-09,14:18:28.671365,1765286308.671365,s,258.209652,s,71.0,°C
2025-12-09,14:18:28.927205,1765286308.927205,s,258.465492,s,71.0,°C
2025-12-09,14:18:29.171813,1765286309.171813,s,258.7101,s,71.0,°C
2025-12-09,14:18:29.427691,1765286309.427691,s,258.965978,s,71.0,°C
2025-12-09,14:18:29.672125,1765286309.672125,s,259.210412,s,71.0,°C
2025-12-09,14:18:29.928004,1765286309.928004,s,259.466291,s,71.0,°C
2025-12-09,14:18:30.172582,1765286310.172582,s,259.710869,s,71.0,°C
